Comment;;;; Note 
Un tres bon film français !!! Une tres grande originalité et tres bien mise en valeur !!!Cependant on reste sur sa faim!!! La fin est plutot tordu et les opinions diverges quant à l'interpretation du film !!! Cependant c'est quand même un film a voir!!!;;;; 4
Je suis très deçus, ce film contrairement au bouquin qui lui était super est nul, niais, et très long.On saute pleins de passages importants rien n'est expliqué ( le résultat des buses la nomination de harry comme capitaine...l'histoire d'amour entre lupin et tonks)rien.Les histoires d'amours entre harry et giny et celle entre ron et hermione ne sont pas intéressantes du tout voir très niaises...contrairement au livreLe début est long sans aucun intérêt le milieu ça va même si franchement la scène dans la grotte est très '' au secours je vais mourir, film d'horreur'' fin bref..Je trouve que les acteurs ne sont pas ''dedans'' et pour une fois j'ai trouvé que giny et hermione joué assez mal...Les acteurs ont beaucoup grandit cela le fait moins.On ne montre évidement pas de cours sauf celui de potion.Et ce qui est domage c'est que l'on voit a peine luna, neville dean seamus...surtout luna qui est un super personnage et qui est bien joué ...La qualité des images dans poudlard est très grise je trouve...Et la fin est rapide sans plus...Le 1 etait bien le 2 et 3 aussi, le 4 excelent, le 5 sans plus mais le 6 m'a dégouté des harry potter en film, rien de mieux que les bouquins;;;; 1
Magistral.C'est tout votre corps qui répondra de ce chef-d'oeuvre : sueurs froides, respiration haletante, palpitations. Mélanie LAURENT a souvent dit dans ses interviews que le thème des relations perverses était très cinématographique, c'est le cas. Mais quelle difficulté énorme de retranscrire la complexité d'une telle relation! Tout y est : manipulation, humiliations, absence d'affect (sincère), et le plus délicat à mon sens à percevoir, et dans le cas de ce film extrêmement frappant et intelligemment conduit, les injonctions paradoxales, véritables prisons psychologiques qui enferment l'autre dans les tentacules du pervers alors qu'il serre.. et resserre...son étreinte mortelle jusqu'à annihiler les fondements mêmes de l'humain et sa dignité. Plus que de la maîtrise, la réalisatrice a la CONNAISSANCE de son sujet. Un travail sur le son exceptionnel mérite d'être noté. Il rend compte du non-sens, de quelque chose qui s'annule dans l'esprit. Un film important qui doit faire bouger les consciences pour mieux détecter ces personnes qui ont une structure de personnalité que rien ni personne ne pourra changer à moins d'une véritable envie de faire un travail psychologique personnel (ce qui va à l'encontre même de leur façon de penser). La seule solution face à eux : la fuite la plus radicale qui soit. Un film pour se protéger, prendre de la hauteur, et... respirer.;;;; 5
Bone collector surfe sur la vague des thrillers machiavéliques. Pas aussi glauque et mystique qu'un seven , le film reste un bon divertissement avec un jeu d'acteur intéressant et un duo assez complémentaire. Malgré une bonne intrigue et une mise en scène des plus correctes, le film reste trop linéaire et présente peu de rebondissements. Bone collector est un polar correct mais n'est pas assez sombre pour vraiment marquer les esprits.;;;; 3
Peut être le premier film a ce dire :" j'ai pas envie que ça ce termine...".Très, très bon film.;;;; 5
Très beau film et pleins de frissons mais tres decu de la fin du film ou on nous laisse dans le flou total ! je m attendais a une meilleure suite que cela decu !;;;; 2.5
Phone game est l'exemple type pour montrer que les Américains délaisse la dimension artistique du cinema au profit de l'accumulation de scènes de série tv. Phone game est un film intelligent, mais pas un film de cinéma...;;;; 2
J'ai vraiment adoré le film.Les images de synyhèses son magnifiques je recommande vraiment d'allez  le voir;;;; 5
Bien Bon Film Certes , mais j'y ai de suite regretté qu'à AUCUN MOMENT , l'Usage du Préservatif n'ait été  évoqué , même si ça n'est pas le Sujet du Film ! Quoique que ! Si l'agresseur avait pensé au Préservatif , il n'aurait pu violer la Petite ,  le temps de le mettre etc .. Si des ados ont vu ce téléfilm , une phrase du genre " En plus , vous n'avez même pas de préservatifs avec vous ! " n'aurait pas été du Luxe ! (Remarque des adultes aux plus jeunes , bien-sûr ) SORTEZ COUVERT étant Toujours d'Actualité        Cécile;;;; 3.5
Assez dur psychologiquement mais très bien joué. J'ai beaucoup apprécié.;;;; 4.5
Quelle déception !Enfin je m'y attendais quelque part... Rien à voir avec le dessin animé, bien plus interessant, magnifique visuellement, et avec pleins de petites histoires, quand cela passe à un long métrage et bien ca en devient trop long, ennuyeux.Une etoile pour les graphismes et autres animations, trés trés belles, mais bon ça fais pas un film...;;;; 1
Euh Est ce que quelqu'un pourrait répondre a la question suivante ? : Est Ce que David Yates a lu le livre ?Le début est complétement OUT, la bataille au terrier jaimais entendu parlé, dans le film on voit a peine que Hermione et Ron se dispute, les cours de transplanage où sont-ils ?, Les souvenirs des Gaunt ? je suis super déçuAlors oui i lest bien pour ceux qui n'ont pas lu le livre, je sais aussi que l'on ne peux pas tout mettre dans un livre maisalors au lieu de tuer de précieuse minutes a faire des scènes qui n'existent pas ils auraient put rajouterdes détails du livre.Je met cependant 2 étoiles car le film est beau, rigolo et émouvant tout de méme et puis aussi par ceque c'est Harry Potter;;;; 2.5
Je n'ai également pas compris le succès de ce film. L'humour n'est pas du tout transcendant, moi j'ai bien rigolé devant "les trois frères" des inconnus dans les années 90. Ce n'est pas un film que je reverrai une deuxième fois.;;;; 2.5
Tellement de choses ont déjà été dites sur cette trilogie. Le retour du roi est pour moi le meilleur des trois, action, magie et évasion, un film... parfait !;;;; 5
Un bon thriller porté par un très bon jeux d'acteurs et des plans bien réalisés. L'atmosphere angoissante monte en puissance tout comme le stress des personnages au cours de ce scénario simple mais fonctionnelle.;;;; 3.5
Quelle lenteur... je me suis ennuyée pendant 2H30, un des pire films pour moi, un "navet".Pour les personnes qui veulent vraiment de l'action je vous le déconseille vivement !;;;; 1.5
Pour répondre à Logan_390 qui dit "Où est le viol ? Quand la fille chauffe le mec ?" Le viol c'est quand le mec continue alors que la fille a dit NON !! Elle a le droit de changer d'avis, d'avoir peur ou plus envie même après avoir commencé ! Alors oui c'est frustrant pour le mec mais On n'est pas des bêtes ! Alors NON c'est NON, voilà où est le viol !Et la fin du film est juste choquante, aimer son enfant c'est aussi lui apprendre les règles à respecter et que les actes ont des conséquences.;;;; 3
Un bon film qui parle d'extraterrestre sans les montrer! C'est plus de la psychologie qu'autre chose mais néanmoins le film reste intéressant avec des acteurs vraiment à la hauteur. Mais la fin ne l'est pas et on en sort déçu car la fin est trop facile (on oublie et tout va pour le mieux dans le meilleur des mondes!);;;; 3.5
J'ai adoré ce film, un côté humour, un côté émotion, tout est réuni dans ce long métrage pour passer un bon moment.;;;; 5
Deux ans d'attente, avec 7 mois de retard passés à regarder des bandes annonces prometteuses, une place réservée pour la toute première scéance pour voir un tel navet...arf !Le tome 6 est de loin mon préféré et je n'ai quasiment rien retrouvé de l'intensité et de la complexité de l'histoire dans ce film ! Non seulement david Yates ne semble pas avoir lu ce livre vu le peu de ressemblance entre ce dernier et son film, mais en prime il invente des scènes (la maison des weasley détruite ? harry qui part de la gare ?)En 2H30 il me semble qu'il avait le temps de garder un maximum de détails de l'histoire plutôt que de s'attarder sur les bluettes amoureuses de ses personnages.La bataille n'a pas eu lieu à poudlard, fenrir greyback passe inaperçu,le nouveau ministre de la magie n'existe même pas, l'enterrement de Dumbledore est laissé de côté...L'intensité de la mort de l'un des personnages principaux n'a ému personne alors que dans le livre cette scène est magistralement écrite...Comment JK Rowling a-t-elle pu valider ce script si peu respectueux de son oeuvre ?A la fin de la projection, les gens dans la salle ont tous été surpris de voir "déjà" le générique de fin et les critiques n'étaient pas élogieuses.Comment david Yates se sortira de ce gachis dans le dernier volet ? telle est ma question...;;;; 5
Quel beau film, un chien bien dresser avec de beaux acteurs, je ne comprends pas que des gens disent du mal de ce film, un bon moment passer en famille!!!!Je n'ai pas été déçu du tout!! Je le recommande au famille avec des enfants !!!!!!!!!!!:);;;; 5
Nul c'est n'importe quoi les acteurs sont mauvais et l'histoire est mal ecrite ils ont essayer de faire a l'americaine mais ils ne le sont pas;;;; 1
J'adore Harry Potter. J'adore les livres. J'adore les cinq premiers films. Mais là... Impossible d'apprécier ce film, et en plus de ça je me suis ennuyé pendant 2h30 au ciné.Je ne comprends pas comment des gens peuvent trouver que ce film est fidèle au 6ème tome. Des scènes ont été rajoutées, d'autres supprimées.J'ai failli rigoler lors de la scène au Terrier. Les mangemorts font sortir Harry du Terrier, très bien. D'ailleurs on ne comprend pas trop pourquoi celui-ci se jette à la poursuite de Bellatrix.. Puis les mangemorts encerclent Harry, Ginny, Lupin et Tonks (je suppose que c'était elle ?).. Ok. Puis ils s'envolent, mettent le feu et se barrent du terrier. J'ai eu du mal à voir l'intérêt de cette scène ! C'était pour mieux faire passer la suppression de la scène finale, la bataille de Poudlard ? Cette pauvre Bella a dû se contenter de jeter des assiettes, de casser une porte et des fenêtres dans le château. Pauvre d'elle. Elle se serait plus amusée si seulement l'AD avait été introduite dans le film.. Heureusement, elle a pu brûler la cabane de Hagrid, qui n'était même pas là.Cet épisode, le plus sombre de la saga, dans les livres en tout cas, est devenu une bête histoire d'amour.. S'en tenir au livre aurait été préférable, même de diminuer les scènes "d'émotion". Au profit de, je ne sais pas, l'explication de ce qui aurait dû être le fil directeur de la quête des Horcruxes ? De l'anéantissement de Voldemort ? On en a une vague explication. Qui tient en une, voire deux phrases ? Je parle pas non plus du nombre élevé d'incohérences... On est pas dans Stargate Atlantis là, hein ! 2 exemples : Malefoy se fait blesser par Harry dans les toilettes des filles. S'ensuit un grand silence, et Rogue débarque.. Il aurait été prof de divination, ç'aurait été plus logique. Enfin, le même qui avoue à Harry qu'il est le Prince de Sang Mêlé, aspect tellement peu développé qu'on se demande pourquoi il dit ça. Les effets spéciaux étaient très beaux. Déjà 2000, domma;;;; 5
Stallone nous étonne encore une fois dans un film catastrophe époutoflant, qui me fait rappellé L'aventure du Poseidon, mais trop de bla bla mais beaucoup de choses expectionnelle : propagation d'une boule de feu dans le tunnel, ce tunnel qui va être rempli d'eau et un sauvetage perilleux, du grand spectacle.;;;; 4
