Comment;;;; Note 
shutter m'a decu. impression de  deja vu dés le départ, on remarque en plus quelques erreurs de tournage, des changements de plans qui ne correspondent plus ect... déjà ca partait mal. l'histoire est compliquée, ca part dans tous les sens et on  nous bombarde de tout l'interet du film pendant les 10 dernieres minutes...  pourtant il y avait du potentiel mais le mystère des personnages, des lieux et du thriller est étouffé par la lourdeur du scenario...;;;; 2.5
Bon point pour Sylvie Testud. Bon point aussi pour avoir tourné à l'automne, c'est le ciel le plus merveilleux du Cotentin, entre nuages, vent, pluie et soleil, c'est magique et très bien retranscrit, l'image est superbe, une des plus belles prises de vue de la Hague!  A voir au moins pour cette magie visuelle! Après, reste le film... pas grand chose à en dire. Les acteurs sont trop campés dans leurs rôles, trop caricaturaux, à trop vouloir bien faire en se démarque de la réalité. Le scénario? Rien compris!;;;; 2.5
Jouer sur la nostalgie c'est toujours gagnant, c'est vrai !!!...le film est bon dans l'ensemble, mais par pitié ou est la musique ???...rhoo quelle horreur un film sans musique, grosse faute quasi impardonnable pour rentrer dans le film , dommage j'ai pas vibrer malgré une super attente   Ou son les cylvidres, le chat, le vaisseau spatial qui ne ressemble pas du tout à celui de notre jeunesse, l'âme du vaisseau, les combats ou ok y'en a plein mais trop peut être...SNIFFFF...dommage;;;; 3.5
Très bon film, qui est malheureusement réaliste.;;;; 5
Ce film est tout simplement magnifique !!  Les trois acteurs principaux sont tous très bien impliqués dans leur rôle, le scénario est sobre et il permet d'aller à l'essentiel ! film à voir et à revoir;;;; 5
J'ADORE!!! Film culte, qu'on aime revoir. Les acteurs ont très bien compris leur personnages.;;;; 5
On ne peut pas s'empêcher de sourire en voyant ce film. Sam Mendes nous place dans l'intimité de ces personnages remarquablement interprétés et nous fait voyager avec eux, accompagné par une BO envoûtante.Une aventure humaine rafraichissante et un très beau moment de cinéma.;;;; 4.5
Film lent et ennuyeux qui n'apporte rien et ne mène à rien avec une pseudo intrigue inintéressante.;;;; 2
J'ai sans doute rien compris au film au vu des étoiles de la presse. C'est ennuyant, et on ne voit aucune évolution tout au long du film. Heureusement que les acteurs jouent bien !;;;; 5
Mauvais c'est tout ( en plus d'essayer de copier Jeunet). C'est moche ....;;;; 5
Le titre et le pitch sont tellement jubilatoires que je m'attendais à ce que ce film s'élève un peu de la masse 'Grindhouse'. Malheureusement, malgré quelques passages sympas l'ensemble reste très moyen...;;;; 2
Quelqu'un a une idée de la musique un peu latine quand Tom &amp; Lil dansent ?;;;; 4
J'ai été très agréablement surpris par ce film touchant et drôle à la fois... Une superbe jeu d'acteur de Pacino... Bref, j'ai adoré ;-);;;; 4.5
Mitigé sur ce film : les acteurs sont bons, touchant un réel sentiment mélant ambiguité et désorientation d'une très belle manière...les images de ce film sont très belles dans un paysage qui marque mais le film est un peu trop suggestif, sans réel avancé ou alors très faible et traine en longeur jusqu'à lassé.;;;; 2.5
On retrouve là tous les bons clichés de la saga Scream qui ont fait son succès... mais le résultat ne ressemble pas beaucoup plus à un "Scary Movie by Wes Craven" : un épisode spécial "auto-dérision" où se mêlent vieux clichés Scream-premier-du-nom, scènes macabres -plus ou moins gags- souspoudrée d'une fin bien loufoque :);;;; 3
Bonjour j'ai Beaucoup apprécier ce film.Cependant je ne comprend toujours pas trop le sens chronologique.La première scène se passe entre le Journaliste et le Monsieur. Ensuite on passe 4 mois avant cette scène, et le journaliste revois le monsieur, et commence à remonter à la source sauf que Trevor n'a pas commencer à sensibiliser les personnes à par Jerry.Quelqu'un pourrait il m'expliquer vraiment le sens chronologique. S'il vous plait ?Merci;;;; 4.5
Bonne comédie qui permet de passer un bon moment, avec le couple Lellouche - Gillain qui marche bien et l'histoire secondaire interessante également.De plus, les références sont nombreux et vous pouvez vous amuser a les chercher ;)Enfin, l'ajout d'un univers un peu "geek" est une bonne idée (et originale car on voit rarement cet univers au milieu d'une romance !)Donc film marrant et interessant !!!;;;; 5
Film très poignant! Dur parfois...C'est truffé de rebondissements, on ne se lasse jamais. Les acteurs sont magnifiques! Superbe!!!;;;; 5
Bon film !Il demande une bonne dose de concentration, rien n'est négligeable dans ce film...Il est long à se mettre en place (Il y a au moins une bonne heure où l'on ne comprend rien &amp; que l'on commence à regretter le prix de la place)...mais une fois que toutes les histoires se développent c'est vraiment intéressant, conclu par une superbe fin.On retrouve un peu tout les genre dans ce film, humour, science fiction, amour, aventure... tout ça conclus par des Happy End...cela nous laisse rêveur, pour ce qui nous attends dans une prochaine vie !Je ne pense pas qu'on puisse le qualifier de chef d’œuvres, mais il mérite d'être vu !;;;; 4
Misery et l'une des meilleurs adaptations de Stefen king après Shining , grâce  a l'excellente prestation de Cathy Bates , à voir et à revoir !;;;; 4
La meilleure comédie romantique qui existe, dans une ville parfaite avec des acteurs très bons, et une très bonne BO! Bref, elle dépasse de loin toutes les autres conneries qui existent aujourd'hui, du genre Valentine's Day. L'amour est partout!;;;; 5
Un très bon film qui nous permet de découvrir un peu de la réalité d'un pays (la colombie), ainsi que d'un problème contemporain du traffic de drogue. C'est rare de pouvoir voir une mise en scène très réaliste permettant de découvrir à la fois les paysages, mais aussi tout l'ambiance d'un pueblo colombien. L'histoire et et les personnages sont eux sont eux aussi très bien mis en scène, avec beaucoup d'émotion et de réalisme. Ayant moi même des origines latinos, j'ai pu d'autant plus apprécier ce très beau film.;;;; 5
Attention, film TRES dérangeant, à ne pas mettre devant tous les publics - ça peut être utile de le dire par ce qu'on n'est pas ici dans le simple thriller qui vous "lâche" tranquillement à la sortie de la salle de ciné. Je suis sortie avec la nausée, et je l'ai gardée plusieurs heures après. Difficile de noter ce film : d'un point de vue cinématographique il est très réussi - réalisation superbe, ambiances soignées, acteurs convaincants. J'ai été captivée et ne me suis pas ennuyée un instant. Certains critiquent un scénario un peu "confus", je ne l'ai pas ressenti comme ça. Effectivement, on ne comprend pas tout dès le début, et certains éléments glanés au long du film ne prennent sens qu'à la fin, mais j'y vois une volonté tout à fait assumée de Claire Denis : ça contribue à l'ambiance trouble, au côté "jeu de pistes". Et dans le fond, a-t-on vraiment envie de savoir tout ce qui s'est passé ? Je dirais que non. C'est pour ça que la séquence finale m'a profondément dérangée. C'est effectivement le seul moment du film ou les "salauds" se laissent voir comme ce qu'ils sont : des salauds. Le reste du temps, ce sont des hommes d'apparence normale, et de leurs actes, on ne voit que les conséquences. Mais était-ce vraiment utile ? Fallait-il que ce soit si glauque, si lourdement épouvantable ? Je ne suis pas sûre d'avoir la réponse. Mais il est clair que j'aurais beaucoup mieux dormi la nuit suivante si le film s'était arrêté deux minutes plus tôt...;;;; 3
Film qui m'a énormément touché. Louis XIV est mon roi préféré ( le roi soleil ..) mais là, j'adore. Lully est très émouvant, au passage avec la musique " Les folies d'espagne .." trop triste !! Très bonne décoration et costumes. Acteurs bien, à part Molière ... Bref, 4/5 :);;;; 4.5
Attention ce n'est pas rien!! Les films d'auteurs me font toujours de l'effet car originaux, mais là c'est le top du top que j'y crois même pas : j'en suis à la 2e scène du film et je fais une pause pour écrire ce billet. Je croyais que c'était la mère du type du début qui lui faisait une scène. Le choix des comédiens est hilarants, et j'y retourne d'ailleur, c'est un film avec des scènes de vie pathétiques, donc comique au plus au point. encore c'est trop bon la vie des petites gens.;;;; 5
Un casting d'enfer, un budget colossal et un film qui se veut design mais qui pêche par un scénario limite, des effets spéciaux minables et des scènes de combat dignes d'une série B.Décidément le cinéma français a encore du chemin...;;;; 1.5
Le film ne laisse pas indemne. Au cinéma, c'est 3 h de grand spectacle. On trouve des effets spéciaux incroyables, des images de l'espace extraordinaires, une musique entêtante, des acteurs confondants de naturel, une histoire hallucinante, de grandes bouffées d'émotion. D'un autre côté, c'est dans la veine d'Inception, et c'est américain : le scénario est un peu... gros. Il m'est arrivé de ne pas tellement y croire... et de rigoler devant certains rebondissements, comme devant l'ajout d'un certain mélo, malvenu... Mon avis : à voir au cinéma pour le spectacle, sans hésiter ; quant à en faire un film culte, on y réfléchira à deux fois.;;;; 3.5
Je n'avais pas ri comme cela depuis longtemps. C'est absolument déjanté sans être vulgaire, bien que certaines scènes soient un peu sanglantes. Sandrine Kiberlain est géniale dans ce rôle austère.;;;; 5
Dès les 5 premières minutes, on sent le chef d'oeuvre. La scène d'intro, la musique du générique, vous mettent direct dans l'ambiance. On aurait pu plus développer l'histoire et les raisons des sentiment du héros, mais peut-être y aurait-on perdu une part de mystère.;;;; 4.5
Remember the Titans est un film, ça on en est à peu près sûr. Mais je peux assurer également que c'est un bon film. A voir en VO par contre, car la version française perd de sa magie...;;;; 5
A chaque génération nous avons un ou plusieurs réalisateur qui sort du lot. Il y a eu Kubrick, Coppola, et voilà Nolan. Un faiseur de rêve rien de moins. La pierre philosophale, qui en alchimie changeait tout ce qui la touchait en or ; et bien  cette pierre c'est Nolan. Pour en revenir plus précisément au sujet qui nous intéresse, Interstellar est un chef d'œuvre, tant dans le sujet traité que dans sa manière d'être abordé. Non pas de spoil ici, si vous voulez en savoir plus il vous faudra aller le voir. La BO tout simplement formidable, colle complètement ( normal Zimmer ) au déferlant spectacle qui vous transperce littéralement. Un film de sf long s'il en est mais dont on ne d'ennui pas une seule minute malgré l'absence d'action pure ( vous n'allez pas voir un remake d'armagedon). Une interprétation bouleversante des plus jeunes comme des plus vieux .... et un final ! Bref un des meilleur film de Sf qu'il m'ai été donné de voir. Je ne peux pas vous en dire plus sans vous donné des infos alors stop. allez le voir;;;; 5
Fabuleux , et reste dans l idée des épisodes précédents contrairement à spiderman qui lui se contente d un simple retour au origine erroné qui implique donc un modification de toute l histoire.;;;; 5
Je ris encore de certaines scènes, je n'habite pas à Versailles, mais je dois dire que j'ai retrouvé plusieurs références à mes amis du 78. Les dialogues sont plutôt très originaux pour une comédie romantique et on sent que les acteurs se sont bien amusés à tourner ce film. Si en plus vous avez joué un peu aux jeux vidéos, le film est bourré de références et l'acteur qui joue le testeur un peu.. enveloppé est juste génial.;;;; 5
